date,hashrate
2021-02-22 0:00:00,143628376.2
2021-02-23 0:00:00,137148900.6
2021-02-24 0:00:00,171706103.9
2021-02-25 0:00:00,168466366.1
2021-02-26 0:00:00,150107851.9
2021-02-27 0:00:00,169546278.7
2021-02-28 0:00:00,141468551
2021-03-01 0:00:00,140388638.4
2021-03-02 0:00:00,154427502.3
2021-03-03 0:00:00,164146715.7
2021-03-04 0:00:00,138228813.2
2021-03-05 0:00:00,160906977.9
2021-03-06 0:00:00,162254331
2021-03-07 0:00:00,155665151.9
2021-03-08 0:00:00,165260948.9
2021-03-09 0:00:00,149267953.9
2021-03-10 0:00:00,158863750.9
2021-03-11 0:00:00,140738356.5
2021-03-12 0:00:00,159929950.6
2021-03-13 0:00:00,152466552.9
2021-03-14 0:00:00,167393348.3
2021-03-15 0:00:00,157797551.2
2021-03-16 0:00:00,158863750.9
2021-03-17 0:00:00,145003155.2
2021-03-18 0:00:00,162062349.9
2021-03-19 0:00:00,158357615.4
2021-03-20 0:00:00,167389189
2021-03-21 0:00:00,169563074.6
2021-03-22 0:00:00,164128360.7
2021-03-23 0:00:00,174997788.5
2021-03-24 0:00:00,165215303.5
2021-03-25 0:00:00,167389189
2021-03-26 0:00:00,147824218.9
2021-03-27 0:00:00,172823903
2021-03-28 0:00:00,172823903
2021-03-29 0:00:00,164128360.7
2021-03-30 0:00:00,158693646.8
2021-03-31 0:00:00,170650017.4
2021-04-01 0:00:00,157606704
2021-04-02 0:00:00,160517766.4
2021-04-03 0:00:00,150672055.7
2021-04-04 0:00:00,167924581.2
2021-04-05 0:00:00,179426264.8
2021-04-06 0:00:00,165624244.5
2021-04-07 0:00:00,180576433.2
2021-04-08 0:00:00,154122560.8
2021-04-09 0:00:00,174825591.4
2021-04-10 0:00:00,180576433.2
2021-04-11 0:00:00,166774412.8
2021-04-12 0:00:00,165624244.5
2021-04-13 0:00:00,163323907.7
2021-04-14 0:00:00,155272729.2
2021-04-15 0:00:00,198514005.7
2021-04-16 0:00:00,120743465.6
2021-04-17 0:00:00,106676265.7
2021-04-18 0:00:00,145361065.3
2021-04-19 0:00:00,113709865.6
2021-04-20 0:00:00,150050132
2021-04-21 0:00:00,118398932.3
2021-04-22 0:00:00,167634131.8
2021-04-23 0:00:00,158255998.6
2021-04-24 0:00:00,169978665.1
2021-04-25 0:00:00,165289598.5
2021-04-26 0:00:00,133638398.8
2021-04-27 0:00:00,166461865.1
2021-04-28 0:00:00,166461865.1
2021-04-29 0:00:00,143016532
2021-04-30 0:00:00,169978665.1
2021-05-01 0:00:00,158954590
2021-05-02 0:00:00,189527186.5
2021-05-03 0:00:00,181331416.3
2021-05-04 0:00:00,185429301.4
2021-05-05 0:00:00,160841990.7
2021-05-06 0:00:00,174160117.3
2021-05-07 0:00:00,176209059.9
2021-05-08 0:00:00,175184588.6
2021-05-09 0:00:00,190551657.8
